Requirement,Type,Module,Module name,Requirement title,API operationId,API path (method),Permission,Server handler (planned),Screen (Stage 3.5),FLOW (Stage 3.5),Acceptance criteria (AC),Test type,Priority,Source
AC-531,AC,MOD-009,Календарь,[Trashed (Stage 3.5 State Matrix)/Stable-error-specific recovery (Stage 3.5 error/UI rule)] Idempotency: повтор с тем же key/hash не создаёт двойной side effect,POST_api_v1_calendar_events_id_restore,POST /api/v1/calendar-events/{id}/restore,CalendarEvent.Delete,OrganizerController.POST_api_v1_calendar_events_id_restore,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-028 Восстановление из корзины,,Integration,Critical,OpenAPI `POST_api_v1_calendar_events_id_restore`; Stage_3_Field_Traceability_Final_3.5.csv
AC-532,AC,MOD-009,Календарь,[Trashed (Stage 3.5 State Matrix)] Удалённый объект: команда не применяется к trashed target и не создаёт новый объект,POST_api_v1_calendar_events_id_restore,POST /api/v1/calendar-events/{id}/restore,CalendarEvent.Delete,OrganizerController.POST_api_v1_calendar_events_id_restore,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-028 Восстановление из корзины,,Lifecycle/integration,High,OpenAPI `POST_api_v1_calendar_events_id_restore`; Stage_3_Field_Traceability_Final_3.5.csv
AC-533,AC,MOD-009,Календарь,[Archived (Stage 3.5 State Matrix)] Happy path: Вернуть календарное событие из архива,POST_api_v1_calendar_events_id_unarchive,POST /api/v1/calendar-events/{id}/unarchive,CalendarEvent.Update,OrganizerController.POST_api_v1_calendar_events_id_unarchive,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-026 Архивирование,,Contract/integration,Critical,OpenAPI `POST_api_v1_calendar_events_id_unarchive`; Stage_3_Field_Traceability_Final_3.5.csv
AC-534,AC,MOD-009,Календарь,[Forbidden (Stage 3.5 State Matrix)/ObjectUnavailable (Stage 3.5 State Matrix)/Archived (Stage 3.5 State Matrix)] Permission denied: Вернуть календарное событие из архива не выполняется и данные не раскрываются,POST_api_v1_calendar_events_id_unarchive,POST /api/v1/calendar-events/{id}/unarchive,CalendarEvent.Update,OrganizerController.POST_api_v1_calendar_events_id_unarchive,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-026 Архивирование,,Security/authorization,Critical,OpenAPI `POST_api_v1_calendar_events_id_unarchive`; Stage_3_Field_Traceability_Final_3.5.csv
AC-535,AC,MOD-009,Календарь,[Archived (Stage 3.5 State Matrix)/Authentication/session error handling (Stage 3.5 error/UI rule)/Authentication/session error handling (Stage 3.5 error/UI rule)/Device-revocation error handling (Stage 3.5 error/UI rule)] Session/device interruption: операция прекращается без сохранения неподтверждённого состояния,POST_api_v1_calendar_events_id_unarchive,POST /api/v1/calendar-events/{id}/unarchive,CalendarEvent.Update,OrganizerController.POST_api_v1_calendar_events_id_unarchive,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-026 Архивирование,,Security/session,Critical,OpenAPI `POST_api_v1_calendar_events_id_unarchive`; Stage_3_Field_Traceability_Final_3.5.csv
AC-536,AC,MOD-009,Календарь,[STATE-014/Archived (Stage 3.5 State Matrix)/STATE-025] Conflict/precondition: устаревшая или отсутствующая If-Match не приводит к overwrite,POST_api_v1_calendar_events_id_unarchive,POST /api/v1/calendar-events/{id}/unarchive,CalendarEvent.Update,OrganizerController.POST_api_v1_calendar_events_id_unarchive,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-026 Архивирование,,Concurrency/integration,Critical,OpenAPI `POST_api_v1_calendar_events_id_unarchive`; Stage_3_Field_Traceability_Final_3.5.csv
AC-537,AC,MOD-009,Календарь,[ServerUnavailable (Stage 3.5 State Matrix)/ServerUnavailable (cached read-only presentation) (Stage 3.5 State Matrix)/Reconnecting (Stage 3.5 State Matrix)] Server unavailable/read-only: команда Вернуть календарное событие из архива не ставится в offline queue,POST_api_v1_calendar_events_id_unarchive,POST /api/v1/calendar-events/{id}/unarchive,CalendarEvent.Update,OrganizerController.POST_api_v1_calendar_events_id_unarchive,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-026 Архивирование,,Desktop/resilience,Critical,OpenAPI `POST_api_v1_calendar_events_id_unarchive`; Stage_3_Field_Traceability_Final_3.5.csv
AC-538,AC,MOD-009,Календарь,[Trashed (Stage 3.5 State Matrix)] Удалённый объект: команда не применяется к trashed target и не создаёт новый объект,POST_api_v1_calendar_events_id_unarchive,POST /api/v1/calendar-events/{id}/unarchive,CalendarEvent.Update,OrganizerController.POST_api_v1_calendar_events_id_unarchive,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-026 Архивирование,,Lifecycle/integration,High,OpenAPI `POST_api_v1_calendar_events_id_unarchive`; Stage_3_Field_Traceability_Final_3.5.csv
AC-539,AC,MOD-009,Календарь,Happy path: Пересечения расписания,GET_api_v1_calendar_conflicts,GET /api/v1/calendar/conflicts,Calendar.Read,OrganizerController.GET_api_v1_calendar_conflicts,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-031 Создание CalendarEvent; FLOW-032 Drag/resize календаря,,Contract/integration,High,OpenAPI `GET_api_v1_calendar_conflicts`; Stage_3_Field_Traceability_Final_3.5.csv
AC-540,AC,MOD-009,Календарь,[Forbidden (Stage 3.5 State Matrix)/ObjectUnavailable (Stage 3.5 State Matrix)] Permission denied: Пересечения расписания не выполняется и данные не раскрываются,GET_api_v1_calendar_conflicts,GET /api/v1/calendar/conflicts,Calendar.Read,OrganizerController.GET_api_v1_calendar_conflicts,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-031 Создание CalendarEvent; FLOW-032 Drag/resize календаря,,Security/authorization,Critical,OpenAPI `GET_api_v1_calendar_conflicts`; Stage_3_Field_Traceability_Final_3.5.csv
AC-541,AC,MOD-009,Календарь,[Authentication/session error handling (Stage 3.5 error/UI rule)/Authentication/session error handling (Stage 3.5 error/UI rule)/Device-revocation error handling (Stage 3.5 error/UI rule)] Session/device interruption: операция прекращается без сохранения неподтверждённого состояния,GET_api_v1_calendar_conflicts,GET /api/v1/calendar/conflicts,Calendar.Read,OrganizerController.GET_api_v1_calendar_conflicts,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-031 Создание CalendarEvent; FLOW-032 Drag/resize календаря,,Security/session,Critical,OpenAPI `GET_api_v1_calendar_conflicts`; Stage_3_Field_Traceability_Final_3.5.csv
AC-542,AC,MOD-009,Календарь,[STATE-007] Validation: fieldErrors сохраняют draft и привязываются к canonical field path,GET_api_v1_calendar_conflicts,GET /api/v1/calendar/conflicts,Calendar.Read,OrganizerController.GET_api_v1_calendar_conflicts,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-031 Создание CalendarEvent; FLOW-032 Drag/resize календаря,,Contract/UI,High,OpenAPI `GET_api_v1_calendar_conflicts`; Stage_3_Field_Traceability_Final_3.5.csv
AC-1417,AC,MOD-009,Календарь,Desktop behavior: Каждое drag/resize действие должно иметь keyboard-equivalent dialog с теми же полями.,"— (Desktop-only, без нового API)","— (Desktop-only, без нового API)",Capability-driven; server recheck для команд,"— (Desktop-only, без нового API)",SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-031 Создание CalendarEvent; FLOW-032 Drag/resize календаря,,Desktop/UI,High,Stage 3.5 UX Architecture
AC-1563,AC,MOD-009,Календарь,[STATE-007] Field contract: CalendarEventCreate.title respects type/required/nullable/limits/PATCH semantics,— (операции модуля),—,—,—,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-031 Создание CalendarEvent; FLOW-032 Drag/resize календаря,,Boundary/contract UI,High,dto_field_catalog.csv:CalendarEventCreate.title; openapi.yaml operation POST_api_v1_calendar_events
AC-1564,AC,MOD-009,Календарь,[STATE-007] Field contract: CalendarEventPatch.title respects type/required/nullable/limits/PATCH semantics,— (операции модуля),—,—,—,SCR-040 Календарь; SCR-041 Календарь: день; SCR-042 Календарь: неделя; SCR-043 Календарь: месяц; SCR-044 Редактор CalendarEvent; SCR-045 Фильтры календаря; SCR-046 Предупреждение overlap; SCR-047 Conflict после drag/resize,FLOW-031 Создание CalendarEvent; FLOW-032 Drag/resize календаря,,Boundary/contract UI,High,dto_field_catalog.csv:CalendarEventPatch.title; openapi.yaml operation PATCH_api_v1_calendar_events_id
