schema,field_path,type,format,required,nullable,enum,default,minimum,maximum,min_length,max_length,min_items,max_items,unique_items,read_only,write_only,referenced_schema,date_time_semantics,patch_semantics,version_semantics,lifecycle_semantics,capability_semantics,partial_access,redaction,description,validation_rules
TaskDependency,predecessorTaskId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TaskDependency,successorTaskId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TaskDependency,dependencyType,string,,True,False,"[""finish_to_start"", ""start_to_start""]",,,,,,,,,False,False,,,,,,,False,,,
TaskDependencyCreate,predecessorTaskId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TaskDependencyCreate,dependencyType,string,,True,False,"[""finish_to_start"", ""start_to_start""]",,,,,,,,,False,False,,,,,,,False,,,
TaskDependencyCreate,expectedPredecessorVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
TaskMoveRequest,parentTaskId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TaskMoveRequest,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TaskMoveRequest,sortOrder,integer,int32,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TaskMoveRequest,expectedParentVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
TaskPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
TaskPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
TaskPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
TaskPatch,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
TaskPatch,parentTaskId,string|null,uuid,False,True,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
TaskPatch,title,string,,False,False,,,,,1,500,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=500
TaskPatch,description,string|null,,False,True,,,,,,50000,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=50000
TaskPatch,authorUserId,string,uuid,False,False,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
TaskPatch,requesterUserId,string|null,uuid,False,True,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
TaskPatch,primaryCounterpartyObjectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
TaskPatch,status,string,,False,False,"[""new"", ""in_progress"", ""review"", ""completed"", ""cancelled""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,canonical lifecycle/status literal,,False,,,
TaskPatch,priority,string,,False,False,"[""low"", ""normal"", ""high"", ""critical""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
TaskPatch,scheduledDate,string|null,date,False,True,,,,,,,,,,False,False,,Calendar date without a time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,Calendar date without a time zone.,
TaskPatch,startTimeLocal,string|null,time,False,True,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,omitted=unchanged; explicit null=clear when nullable,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
TaskPatch,scheduleTimeZone,string|null,,False,True,,,,,,64,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=64
TaskPatch,plannedDurationMinutes,integer|null,int32,False,True,,,1,10080,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minimum=1; maximum=10080
TaskPatch,deadlineAt,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,omitted=unchanged; explicit null=clear when nullable,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
TaskPatch,assigneeIds,array,,False,False,,,,,,,,100,True,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxItems=100; uniqueItems=true
TaskPatch,watcherIds,array,,False,False,,,,,,,,100,True,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxItems=100; uniqueItems=true
TaskTransitionRequest,targetStatus,string,,True,False,"[""new"", ""in_progress"", ""review"", ""completed"", ""cancelled""]",,,,,,,,,False,False,,,,,,,False,,,
TaskTransitionRequest,reason,string|null,,False,True,,,,,,2000,,,,False,False,,,,,,,False,,,maxLength=2000
TaskWatchersReplace,watcherIds,array,,True,False,,,,,,,,100,True,False,False,,,,,,,False,,,maxItems=100; uniqueItems=true
TemporaryCredentialReceipt,userId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TemporaryCredentialReceipt,temporaryPassword,string,,True,False,,,,,12,1024,,,,True,False,,,,,,,False,,,minLength=12; maxLength=1024
TemporaryCredentialReceipt,expiresAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
TemporaryCredentialReceipt,mustChangePassword,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TodayItem,objectId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TodayItem,itemType,string,,True,False,"[""task"", ""calendar_event"", ""reminder""]",,,,,,,,,False,False,,,,,,,False,,,
TodayItem,title,string,,True,False,,,,,1,500,,,,False,False,,,,,,,False,,,minLength=1; maxLength=500
TodayItem,localDate,string,date,True,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
TodayItem,startAtUtc,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
TodayItem,endAtUtc,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
TodayItem,isAllDay,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TodayItem,projectId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TodayItem,status,string,,True,False,,,,,1,20,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,minLength=1; maxLength=20
TodayItem,priority,string|null,,False,True,"[""low"", ""normal"", ""high"", ""critical"", null]",,,,,,,,,False,False,,,,,,,False,,,
TodayItem,recipientUserId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
TodayPage,date,string,date,True,False,,,,,,,,,,False,False,,Calendar date without a time zone,,,,,False,,Calendar date without a time zone.,
TodayPage,timeZone,string,,True,False,,,,,1,64,,,,False,False,,,,,,,False,,,minLength=1; maxLength=64
TodayPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
TodayPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
TransferOwnershipRequest,newOwnerUserId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TransferOwnershipRequest,expectedNewOwnerMembershipVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
TrashEntry,object,ref,,True,False,,,,,,,,,,False,False,ObjectReference,,,,,,False,,,
TrashEntry,deletedBy,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
TrashEntry,deletedAt,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
TrashEntry,purgeAfter,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
TrashEntry,status,string,,True,False,"[""retained"", ""restored"", ""purged"", ""blocked_by_hold""]",,,,,,,,,False,False,,,,,canonical lifecycle/status literal,,False,,,
TrashEntryPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
TrashEntryPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
TrashEntryPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
User,id,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
User,organizationId,string,uuid,True,False,,,,,,,,,,True,False,,,,,,,False,,,
User,version,integer,int64,True,False,,,1,,,,,,,True,False,,,,aggregate version or expected version,,,False,,,minimum=1
User,createdAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
User,updatedAt,string,date-time,False,False,,,,,,,,,,True,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
User,displayName,string,,True,False,,,,,1,300,,,,False,False,,,,,,,False,,,minLength=1; maxLength=300
User,firstName,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
User,lastName,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
User,login,string,,True,False,,,,,3,100,,,,False,False,,,,,,,False,,,minLength=3; maxLength=100
User,workEmail,string|null,email,False,True,,,,,,320,,,,False,False,,,,,,,False,,,maxLength=320
User,departmentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
User,jobTitle,string|null,,False,True,,,,,,200,,,,False,False,,,,,,,False,,,maxLength=200
User,accountStatus,string,,True,False,"[""pending_activation"", ""active"", ""blocked"", ""deactivated""]",,,,,,,,,False,False,,,,,,,False,,,
UserCreate,displayName,string,,False,False,,,,,1,300,,,,False,False,,,,,,,False,,,minLength=1; maxLength=300
UserCreate,firstName,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
UserCreate,lastName,string,,True,False,,,,,1,100,,,,False,False,,,,,,,False,,,minLength=1; maxLength=100
UserCreate,login,string,,True,False,,,,,3,100,,,,False,False,,,,,,,False,,,minLength=3; maxLength=100
UserCreate,workEmail,string|null,email,False,True,,,,,,320,,,,False,False,,,,,,,False,,,maxLength=320
UserCreate,departmentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
UserCreate,jobTitle,string|null,,False,True,,,,,,200,,,,False,False,,,,,,,False,,,maxLength=200
UserCreate,accountStatus,string,,False,False,"[""pending_activation"", ""active"", ""blocked"", ""deactivated""]",,,,,,,,,False,False,,,,,,,False,,,
UserPage,items,array,,True,False,,,,,,,,500,,False,False,,,,,,,False,,,maxItems=500
UserPage,nextCursor,string|null,,False,True,,,,,,512,,,,False,False,,,,,,,False,,,maxLength=512
UserPage,total,integer|null,int64,False,True,,,0,,,,,,,False,False,,,,,,,False,,,minimum=0
UserPatch,displayName,string,,False,False,,,,,1,300,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=300
UserPatch,firstName,string,,False,False,,,,,1,100,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=100
UserPatch,lastName,string,,False,False,,,,,1,100,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=1; maxLength=100
UserPatch,login,string,,False,False,,,,,3,100,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=3; maxLength=100
UserPatch,workEmail,string|null,email,False,True,,,,,,320,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=320
UserPatch,departmentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
UserPatch,jobTitle,string|null,,False,True,,,,,,200,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,maxLength=200
UserPatch,accountStatus,string,,False,False,"[""pending_activation"", ""active"", ""blocked"", ""deactivated""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
UserRole,id,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
UserRole,roleId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
UserRole,roleCode,string,,True,False,,,,,,60,,,,False,False,,,,,,,False,,,maxLength=60
UserRole,departmentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
UserRole,validFrom,string,date-time,True,False,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
UserRole,validUntil,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
UserRolesReplace,roles,array,,True,False,,,,,,,,100,,False,False,,,,,,,False,,,maxItems=100
UserRolesReplace,roles[].roleId,string,uuid,True,False,,,,,,,,,,False,False,,,,,,,False,,,
UserRolesReplace,roles[].departmentId,string|null,uuid,False,True,,,,,,,,,,False,False,,,,,,,False,,,
UserRolesReplace,roles[].validUntil,string|null,date-time,False,True,,,,,,,,,,False,False,,RFC 3339 instant; UTC on the wire; preserve the instant when rendering in a user time zone,,,,,False,,RFC 3339 instant. Serialize in UTC with an explicit Z offset; render in the applicable user or object time zone.,
UserRolesReplace,expectedUserVersion,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
UserSettings,language,string,,True,False,,,,,2,16,,,,False,False,,,,,,,False,,,minLength=2; maxLength=16
UserSettings,timeFormat,string,,True,False,"[""12h"", ""24h""]",,,,,,,,,False,False,,,,,,,False,,,
UserSettings,firstDayOfWeek,integer,int32,True,False,,,1,7,,,,,,False,False,,,,,,,False,,,minimum=1; maximum=7
UserSettings,workdayStart,string,time,True,False,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
UserSettings,workdayEnd,string,time,True,False,,,,,,,,,,False,False,,Local wall-clock time; interpret only with the companion time-zone field,,,,,False,,Local wall-clock time. Interpret only together with the companion IANA time-zone field.,
UserSettings,weekendDays,array,,True,False,,,,,,,1,6,True,False,False,,,,,,,False,,,minItems=1; maxItems=6; uniqueItems=true
UserSettings,defaultTaskDurationMinutes,integer,int32,True,False,,,5,1440,,,,,,False,False,,,,,,,False,,,minimum=5; maximum=1440
UserSettings,defaultReminderOffsetMinutes,integer,int32,True,False,,,0,525600,,,,,,False,False,,,,,,,False,,,minimum=0; maximum=525600
UserSettings,autostartEnabled,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
UserSettings,allowLocalPaths,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
UserSettings,confirmCatalogDelete,boolean,,True,False,,,,,,,,,,False,False,,,,,,,False,,,
UserSettings,missingFileBehavior,string,,True,False,"[""show_actions"", ""keep_inactive"", ""prompt_relink""]",,,,,,,,,False,False,,,,,,,False,,,
UserSettings,version,integer,int64,True,False,,,1,,,,,,,False,False,,,,aggregate version or expected version,,,False,,,minimum=1
UserSettingsPatch,language,string,,False,False,,,,,2,16,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minLength=2; maxLength=16
UserSettingsPatch,timeFormat,string,,False,False,"[""12h"", ""24h""]",,,,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,
UserSettingsPatch,firstDayOfWeek,integer,int32,False,False,,,1,7,,,,,,False,False,,,omitted=unchanged; explicit null=clear when nullable,,,,False,,,minimum=1; maximum=7
